platform,channel_or_tag,sector,text,date,message_id
telegram,toYou_couriers,توصيل,هنقرستيشن يقولك رجع الطلب سوبر ماركت هنقرستيشن,2026-01-05,2001937
telegram,toYou_couriers,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2026-01-05,2001939
twitter,toYou_couriers,توصيل,الاسعار اختلفت بعد كثرة المنافسين ودخول كيتا بالاخص,2026-01-05,2001941
telegram,khamsat_ar,عمل_حر,أكملت مشروع تصميم بـ ٨٠٠ ريال في مستقل,2026-01-05,2002064
telegram,freelancers_ksa,عمل_حر,بدأت فريلانس من بيتي والدخل تحسن الحمد لله,2026-01-05,2002099
telegram,kayan_ksa,نقل,اوبر مادري كيف يفكرون جاني مشوار والطرق كلها مقفله,2026-01-06,2001670
twitter,bolt_drivers_ksa,نقل,متوسط دخلي اليوم ١٨٠ ريال بعد البنزين,2026-01-06,2001671
telegram,kayan_ksa,نقل,السائق هو الي يتعب ولابد تكون نسبة اوبر لها حد اعلى ٢٠ ريال,2026-01-06,2001674
telegram,CreemUber,نقل,السائق هو الي يتعب ولابد تكون نسبة اوبر لها حد اعلى ٢٠ ريال,2026-01-06,2001688
telegram,wasselni_drivers,نقل,متوسط دخلي اليوم ١٨٠ ريال بعد البنزين,2026-01-06,2001705
telegram,wasselni_drivers,نقل,نبي نظام تأمين صحي للسائقين مثل الموظفين,2026-01-06,2001747
telegram,السائقين_السعوديين,نقل,بولت انا مااوثق في اي زبون يقولي بحولك مابحولك,2026-01-06,2001749
telegram,delivery_ksa,توصيل,امس السحور ٩ ريال و ١٠ ريال من كيتا ليش ولا حق التعب,2026-01-06,2001770
telegram,thechefs_ksa,توصيل,ذا شيفز يدفع بشكل منتظم بخلاف كيتا,2026-01-06,2001836
telegram,delivery_ksa,توصيل,كنت اشتغل مرسول زمان اطلع ٢٠٠ في اليوم على ٨ طلبات,2026-01-06,2001841
telegram,delivery_ksa,توصيل,الطلبات الليلية تساوي ضعف النهارية في كيتا,2026-01-06,2001845
twitter,mrsool_delivery,توصيل,جدة من ٥ ايام ما في طلبات او طلبين بالكثير ايش المشكلة في كيتا,2026-01-06,2001866
telegram,mrsool_delivery,توصيل,جدة من ٥ ايام ما في طلبات او طلبين بالكثير ايش المشكلة في كيتا,2026-01-06,2001884
twitter,mrsool_delivery,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2026-01-06,2001896
telegram,delivery_ksa,توصيل,ذا شيفز تعاملهم مع المناديب أحسن من كيتا,2026-01-06,2002002
telegram,mostaql_workers,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2026-01-06,2002031
telegram,freelancers_ksa,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2026-01-06,2002034
telegram,mostaql_workers,عمل_حر,دخلي من البرمجة هذا الشهر ٧٠٠٠ ريال,2026-01-06,2002060
telegram,mostaql_workers,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2026-01-06,2002063
telegram,freelancers_ksa,عمل_حر,منصة خمسات أفضل للمبتدئين في العمل الحر,2026-01-06,2002095
twitter,mostaql_workers,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2026-01-06,2002097
twitter,jeeny_ksa,نقل,التامين على السيارة غالي علينا الشركات مو مهتمة,2026-01-07,2001628
twitter,jeeny_ksa,نقل,اليوم الأوردرات كانت ممتازة والبخشيش زين الحمد لله,2026-01-07,2001629
twitter,CreemUber,نقل,اوبر مادري كيف يفكرون جاني مشوار والطرق كلها مقفله,2026-01-07,2001631
telegram,bolt_drivers_ksa,نقل,وصليني مافيه طلبات كافية في منطقتي,2026-01-07,2001632
telegram,jeeny_ksa,نقل,جيني وصليني الاسعار خايسه جدا يعني الكيلو اقل من ريال,2026-01-07,2001662
telegram,careem_drivers_sa,نقل,كم متوسط دخل الكابتن في الرياض شهريًا حاليًا,2026-01-07,2001668
telegram,careem_drivers_sa,نقل,اليوم الأوردرات كانت ممتازة والبخشيش زين الحمد لله,2026-01-07,2001677
telegram,CreemUber,نقل,ما يستاهل لا تعب ولا وقت المشوار بعيد والربح ضعيف,2026-01-07,2001700
telegram,السائقين_السعوديين,نقل,وصلت واحد المطار وكان مصري وحك الصدام من السيارة,2026-01-07,2001756
telegram,HungerStation_drivers,توصيل,مو محل وموظفين اغبياء هم الغلطانين مو المندوب,2026-01-07,2001798
telegram,delivery_ksa,توصيل,الحين ١٤ طلب في كيتا وما طلعت ٢٠ ريال,2026-01-07,2001878
twitter,HungerStation_drivers,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2026-01-07,2001883
telegram,delivery_ksa,توصيل,مرسول فتح تسجيل جديد للموصلين هذا الأسبوع,2026-01-07,2001890
telegram,mrsool_delivery,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2026-01-07,2001916
telegram,toYou_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2026-01-07,2001918
telegram,toYou_couriers,توصيل,ذا شيفز تعاملهم مع المناديب أحسن من كيتا,2026-01-07,2001924
telegram,HungerStation_drivers,توصيل,ذا شيفز الطلبات كثيرة بس المنطقة محدودة حتى الآن,2026-01-07,2001948
twitter,jahez_couriers,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2026-01-07,2001966
telegram,delivery_ksa,توصيل,الطلبات الليلية تساوي ضعف النهارية في كيتا,2026-01-07,2001993
telegram,toYou_couriers,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2026-01-07,2001994
twitter,khamsat_ar,عمل_حر,بدأت فريلانس من بيتي والدخل تحسن الحمد لله,2026-01-07,2002045
twitter,mostaql_workers,عمل_حر,الزبون ما دفع بعد تسليم العمل كيف أتصرف,2026-01-07,2002055
telegram,freelancers_ksa,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2026-01-07,2002090
telegram,mostaql_workers,عمل_حر,نبي حماية للفريلانسر من الزبون اللي ما يدفع,2026-01-07,2002091
telegram,mostaql_workers,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2026-01-07,2002101
twitter,mostaql_workers,عمل_حر,مشروع ترجمة بكم تقدر تقدم,2026-01-07,2002107
telegram,kayan_ksa,نقل,العمل في المطارات أحسن من الشوارع الربح افضل,2026-01-08,2001660
telegram,CreemUber,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2026-01-08,2001672
telegram,kayan_ksa,نقل,التامين على السيارة غالي علينا الشركات مو مهتمة,2026-01-08,2001682
telegram,السائقين_السعوديين,نقل,اتمنى الجميع يركز نتحرك بشكل جماعي نرفع شكاوى لوزارة النقل,2026-01-08,2001684
twitter,careem_drivers_sa,نقل,أحسن أوقات الشغل الفطور والغداء والذروة المسائية,2026-01-08,2001719
telegram,bolt_drivers_ksa,نقل,كيان التطبيق جديد بس الطلبات وايد خير من اوبر,2026-01-08,2001723
twitter,keeta_couriers,توصيل,ياخوان الطلبات وقفت عندي من ساعة م جاني ولا طلب,2026-01-08,2001771
telegram,HungerStation_drivers,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2026-01-08,2001778
telegram,mrsool_delivery,توصيل,طلب وصل بارد لأن المطعم تأخر وراحت التقييم,2026-01-08,2001803
twitter,toYou_couriers,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2026-01-08,2001807
twitter,mrsool_delivery,توصيل,ذا شيفز يدفع بشكل منتظم بخلاف كيتا,2026-01-08,2001818
telegram,thechefs_ksa,توصيل,المخالفين موصلين ٣٠٠ وشوي الشهر اللي فات انا بقوة وصلت ٢٩٠,2026-01-08,2001821
telegram,keeta_couriers,توصيل,مشكلة الباكدج الكبير ما يناسب الدراجة,2026-01-08,2001829
telegram,HungerStation_drivers,توصيل,مانبي نقطع رزق احد بس والله غبنه توقف عند المطاعم وتنتظر,2026-01-08,2001832
telegram,thechefs_ksa,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2026-01-08,2001913
telegram,khamsat_ar,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2026-01-08,2002038
telegram,freelancers_ksa,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2026-01-08,2002087
telegram,freelancers_ksa,عمل_حر,كيف أحسن بروفايلي في مستقل وأحصل على عملاء,2026-01-08,2002103
twitter,bolt_drivers_ksa,نقل,ودي اشتغل ف بولت بجانب اوبر ممكن؟,2026-01-09,2001648
twitter,السائقين_السعوديين,نقل,محتاج سيارة جديدة السيارة الحالية تعبت من كثر الشغل,2026-01-09,2001717
telegram,careem_drivers_sa,نقل,جيني بدأ ينافس لكن ما زال الطلبات أقل,2026-01-09,2001739
telegram,HungerStation_drivers,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2026-01-09,2001816
telegram,mrsool_delivery,توصيل,يعطيكم العافيه يا شباب حولت مبلغ من كيتا ولحد الان ما وصلت,2026-01-09,2001835
telegram,keeta_couriers,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2026-01-09,2001838
twitter,thechefs_ksa,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2026-01-09,2001842
telegram,HungerStation_drivers,توصيل,مرسول فتح تسجيل جديد للموصلين هذا الأسبوع,2026-01-09,2001877
telegram,jahez_couriers,توصيل,المخالفين موصلين ٣٠٠ وشوي الشهر اللي فات انا بقوة وصلت ٢٩٠,2026-01-09,2001905
telegram,thechefs_ksa,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2026-01-09,2001922
telegram,jahez_couriers,توصيل,المخالفين موصلين ٣٠٠ وشوي الشهر اللي فات انا بقوة وصلت ٢٩٠,2026-01-09,2001959
telegram,mostaql_workers,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2026-01-09,2002098
twitter,khamsat_ar,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2026-01-09,2002100
telegram,freelancers_ksa,عمل_حر,كيف أحسن بروفايلي في مستقل وأحصل على عملاء,2026-01-09,2002104
telegram,CreemUber,نقل,عميل تقييمه منخفض لا تاخذ مرة,2026-01-10,2001715
telegram,kayan_ksa,نقل,اوبر زود على نسبة الالغاء وانا ما قدرت اوصل للعميل,2026-01-10,2001725
telegram,kayan_ksa,نقل,السائق هو الي يتعب ولابد تكون نسبة اوبر لها حد اعلى ٢٠ ريال,2026-01-10,2001730
twitter,Captains_saudi,نقل,بولت نسبة عالية خير ياطير اذا عوضنا,2026-01-10,2001744
telegram,jeeny_ksa,نقل,اوبر مادري كيف يفكرون جاني مشوار والطرق كلها مقفله,2026-01-10,2001753
telegram,toYou_couriers,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2026-01-10,2001781
telegram,thechefs_ksa,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2026-01-10,2001788
telegram,keeta_couriers,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2026-01-10,2001817
twitter,toYou_couriers,توصيل,مرسول شغال زي لوز ما عده كيتا,2026-01-10,2001843
telegram,HungerStation_drivers,توصيل,الطلبات في رمضان تجنن ٣ أضعاف العادي,2026-01-10,2001854
telegram,mrsool_delivery,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2026-01-10,2001865
telegram,delivery_ksa,توصيل,ذا شيفز الطلبات كثيرة بس المنطقة محدودة حتى الآن,2026-01-10,2001872
telegram,jahez_couriers,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2026-01-10,2001903
twitter,keeta_couriers,توصيل,طلب وصل بارد لأن المطعم تأخر وراحت التقييم,2026-01-10,2001917
telegram,delivery_ksa,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2026-01-10,2001925
twitter,jahez_couriers,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2026-01-10,2001927
twitter,HungerStation_drivers,توصيل,طلب وصل بارد لأن المطعم تأخر وراحت التقييم,2026-01-10,2001955
telegram,keeta_couriers,توصيل,ياخوان الطلبات وقفت عندي من ساعة م جاني ولا طلب,2026-01-10,2001973
twitter,HungerStation_drivers,توصيل,الطلبات الليلية تساوي ضعف النهارية في كيتا,2026-01-10,2002012
telegram,khamsat_ar,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2026-01-10,2002073
telegram,khamsat_ar,عمل_حر,الزبون ما دفع بعد تسليم العمل كيف أتصرف,2026-01-10,2002077
telegram,CreemUber,نقل,وصليني مافيه طلبات كافية في منطقتي,2026-01-11,2001633
twitter,uber_ksa_drivers,نقل,اذا الوقت زاد ٨ دقايق وفوق ماافكهم غير مسويلي تعويض,2026-01-11,2001641
telegram,jeeny_ksa,نقل,ذروة ب كاش مع نسبتهم تشوفه مبلغ كويس بس يجيك بمشوار واحد بطاقة,2026-01-11,2001650
telegram,careem_drivers_sa,نقل,من حقك ترفض خدمته سيارتك وترفع بلاغ,2026-01-11,2001651
twitter,wasselni_drivers,نقل,محتاج سيارة جديدة السيارة الحالية تعبت من كثر الشغل,2026-01-11,2001661
twitter,uber_ksa_drivers,نقل,جربت كابتن في جيني وجيت الرياض والشغل مثل الشرقية,2026-01-11,2001666
telegram,kayan_ksa,نقل,والله زمان كان فيها خير اما الان مو المستفيد الا التطبيق,2026-01-11,2001679
telegram,Captains_saudi,نقل,اوبر زود على نسبة الالغاء وانا ما قدرت اوصل للعميل,2026-01-11,2001691
twitter,jeeny_ksa,نقل,كم متوسط دخل الكابتن في الرياض شهريًا حاليًا,2026-01-11,2001710
telegram,careem_drivers_sa,نقل,اليوم الأوردرات كانت ممتازة والبخشيش زين الحمد لله,2026-01-11,2001731
telegram,thechefs_ksa,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2026-01-11,2001782
twitter,delivery_ksa,توصيل,يعطيكم العافيه يا شباب حولت مبلغ من كيتا ولحد الان ما وصلت,2026-01-11,2001868
telegram,thechefs_ksa,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2026-01-11,2001886
twitter,jahez_couriers,توصيل,ذا شيفز يدفع بشكل منتظم بخلاف كيتا,2026-01-11,2001891
twitter,mrsool_delivery,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2026-01-11,2001907
twitter,toYou_couriers,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2026-01-11,2001977
twitter,freelancers_ksa,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2026-01-11,2002028
telegram,jeeny_ksa,نقل,نبي نظام تأمين صحي للسائقين مثل الموظفين,2026-01-12,2001644
telegram,السائقين_السعوديين,نقل,متوسط دخلي اليوم ١٨٠ ريال بعد البنزين,2026-01-12,2001696
twitter,careem_drivers_sa,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2026-01-12,2001758
telegram,toYou_couriers,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2026-01-12,2001762
twitter,delivery_ksa,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2026-01-12,2001780
telegram,toYou_couriers,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2026-01-12,2001806
telegram,jahez_couriers,توصيل,مو محل وموظفين اغبياء هم الغلطانين مو المندوب,2026-01-12,2001852
telegram,mrsool_delivery,توصيل,سلام وصلت طلب وسلمته للعميل بيدي وبعد نص ساعة خصموا قيمة الطلب,2026-01-12,2001862
telegram,HungerStation_drivers,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2026-01-12,2001870
telegram,jahez_couriers,توصيل,مرسول شغال زي لوز ما عده كيتا,2026-01-12,2001881
twitter,HungerStation_drivers,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2026-01-12,2001945
telegram,jahez_couriers,توصيل,كنت اشتغل مرسول زمان اطلع ٢٠٠ في اليوم على ٨ طلبات,2026-01-12,2001946
telegram,delivery_ksa,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2026-01-12,2001985
telegram,thechefs_ksa,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2026-01-12,2001991
telegram,khamsat_ar,عمل_حر,نبي حماية للفريلانسر من الزبون اللي ما يدفع,2026-01-12,2002053
telegram,careem_drivers_sa,نقل,نسبة اوبر في مشوار المطار وصلت ٧٥٪ اخذ من الزبون ٥٩ ريال عطاني ١٢ فقط,2026-01-13,2001639
twitter,uber_ksa_drivers,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2026-01-13,2001647
telegram,careem_drivers_sa,نقل,اقل شي ٤٥٠ واعلى شي ٥٥٠ خلال ١٢ ساعة على اوبر,2026-01-13,2001675
telegram,CreemUber,نقل,إلى متى يا اوبر نسبة عالية وفوق هذا تسعيرة زي وجهك,2026-01-13,2001698
telegram,wasselni_drivers,نقل,من حقك ترفض خدمته سيارتك وترفع بلاغ,2026-01-13,2001735
telegram,jahez_couriers,توصيل,والله كيتا صار يضحك علينا الطلبات وصلت الى ٦ ريال,2026-01-13,2001800
telegram,HungerStation_drivers,توصيل,مرسول الطلبات فل بس عيبه اطلب اي شي روح بنفسك,2026-01-13,2001824
twitter,keeta_couriers,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2026-01-13,2001848
twitter,keeta_couriers,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2026-01-13,2001855
telegram,keeta_couriers,توصيل,طلب وصل بارد لأن المطعم تأخر وراحت التقييم,2026-01-13,2001888
telegram,delivery_ksa,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2026-01-13,2001943
twitter,mrsool_delivery,توصيل,والله كيتا صار يضحك علينا الطلبات وصلت الى ٦ ريال,2026-01-13,2001949
telegram,thechefs_ksa,توصيل,مشكلة الباكدج الكبير ما يناسب الدراجة,2026-01-13,2001960
telegram,toYou_couriers,توصيل,ياخوان الطلبات وقفت عندي من ساعة م جاني ولا طلب,2026-01-13,2001990
telegram,toYou_couriers,توصيل,كنت اشتغل مرسول زمان اطلع ٢٠٠ في اليوم على ٨ طلبات,2026-01-13,2002016
telegram,freelancers_ksa,عمل_حر,نبي حماية للفريلانسر من الزبون اللي ما يدفع,2026-01-13,2002029
twitter,mostaql_workers,عمل_حر,نبي حماية للفريلانسر من الزبون اللي ما يدفع,2026-01-13,2002062
telegram,bolt_drivers_ksa,نقل,أوبر أفضل من بولت في توزيع الرحلات عندي,2026-01-14,2001676
telegram,jeeny_ksa,نقل,السائق هو الي يتعب ولابد تكون نسبة اوبر لها حد اعلى ٢٠ ريال,2026-01-14,2001686
telegram,uber_ksa_drivers,نقل,كم متوسط دخل الكابتن في الرياض شهريًا حاليًا,2026-01-14,2001727
telegram,uber_ksa_drivers,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2026-01-14,2001748
twitter,thechefs_ksa,توصيل,مرسول شغال زي لوز ما عده كيتا,2026-01-14,2001763
telegram,mrsool_delivery,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2026-01-14,2001830
telegram,keeta_couriers,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2026-01-14,2001867
telegram,toYou_couriers,توصيل,كنت اشتغل مرسول زمان اطلع ٢٠٠ في اليوم على ٨ طلبات,2026-01-14,2001871
telegram,HungerStation_drivers,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2026-01-14,2001908
telegram,keeta_couriers,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2026-01-14,2001954
telegram,thechefs_ksa,توصيل,ذا شيفز الطلبات كثيرة بس المنطقة محدودة حتى الآن,2026-01-14,2001971
telegram,jahez_couriers,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2026-01-14,2002014
telegram,delivery_ksa,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2026-01-14,2002015
telegram,keeta_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2026-01-14,2002023
telegram,mostaql_workers,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2026-01-14,2002075
telegram,mostaql_workers,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2026-01-14,2002080
telegram,uber_ksa_drivers,نقل,نبي نظام تأمين صحي للسائقين مثل الموظفين,2026-01-15,2001636
telegram,السائقين_السعوديين,نقل,بولت نسبة عالية خير ياطير اذا عوضنا,2026-01-15,2001697
twitter,jeeny_ksa,نقل,نسبة اوبر في مشوار المطار وصلت ٧٥٪ اخذ من الزبون ٥٩ ريال عطاني ١٢ فقط,2026-01-15,2001706
telegram,CreemUber,نقل,وصليني مافيه طلبات كافية في منطقتي,2026-01-15,2001750
telegram,delivery_ksa,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2026-01-15,2001819
telegram,mrsool_delivery,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2026-01-15,2001863
telegram,toYou_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2026-01-15,2001899
telegram,toYou_couriers,توصيل,امس السحور ٩ ريال و ١٠ ريال من كيتا ليش ولا حق التعب,2026-01-15,2001947
telegram,mrsool_delivery,توصيل,مو محل وموظفين اغبياء هم الغلطانين مو المندوب,2026-01-15,2001986
telegram,toYou_couriers,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2026-01-15,2002008
twitter,khamsat_ar,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2026-01-15,2002084
telegram,freelancers_ksa,عمل_حر,بدأت فريلانس من بيتي والدخل تحسن الحمد لله,2026-01-15,2002096
telegram,CreemUber,نقل,بولت انا مااوثق في اي زبون يقولي بحولك مابحولك,2026-01-16,2001734
telegram,CreemUber,نقل,جربت كابتن في جيني وجيت الرياض والشغل مثل الشرقية,2026-01-16,2001738
twitter,delivery_ksa,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2026-01-16,2001769
telegram,jahez_couriers,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2026-01-16,2001785
telegram,keeta_couriers,توصيل,جدة من ٥ ايام ما في طلبات او طلبين بالكثير ايش المشكلة في كيتا,2026-01-16,2001812
twitter,delivery_ksa,توصيل,جدة من ٥ ايام ما في طلبات او طلبين بالكثير ايش المشكلة في كيتا,2026-01-16,2001847
twitter,thechefs_ksa,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2026-01-16,2001895
telegram,HungerStation_drivers,توصيل,ذا شيفز تعاملهم مع المناديب أحسن من كيتا,2026-01-16,2001898
telegram,mrsool_delivery,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2026-01-16,2001930
telegram,keeta_couriers,توصيل,واحد طالب ٣ ماء من كودو المهم يرسل يقول كنسل,2026-01-16,2001940
telegram,mrsool_delivery,توصيل,توصيل في الأمطار خطر بدون مكافأة من التطبيق,2026-01-16,2001953
telegram,mrsool_delivery,توصيل,ذا شيفز تعاملهم مع المناديب أحسن من كيتا,2026-01-16,2001981
twitter,mostaql_workers,عمل_حر,الزبون ما دفع بعد تسليم العمل كيف أتصرف,2026-01-16,2002043
telegram,khamsat_ar,عمل_حر,الزبون ما دفع بعد تسليم العمل كيف أتصرف,2026-01-16,2002044
telegram,freelancers_ksa,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2026-01-16,2002048
twitter,mostaql_workers,عمل_حر,منصة خمسات أفضل للمبتدئين في العمل الحر,2026-01-16,2002054
telegram,khamsat_ar,عمل_حر,دخلي من البرمجة هذا الشهر ٧٠٠٠ ريال,2026-01-16,2002057
telegram,khamsat_ar,عمل_حر,بدأت فريلانس من بيتي والدخل تحسن الحمد لله,2026-01-16,2002086
telegram,السائقين_السعوديين,نقل,كيان وصليني تطبيقات واعدة بس تحتاج وقت,2026-01-17,2001649
twitter,wasselni_drivers,نقل,الزحمة في الرياض قاتلة والأرباح نازلة,2026-01-17,2001673
telegram,CreemUber,نقل,أحسن أوقات الشغل الفطور والغداء والذروة المسائية,2026-01-17,2001712
telegram,toYou_couriers,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2026-01-17,2001783
telegram,jahez_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2026-01-17,2001802
telegram,thechefs_ksa,توصيل,الطلبات الليلية تساوي ضعف النهارية في كيتا,2026-01-17,2001833
telegram,jahez_couriers,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2026-01-17,2001887
telegram,thechefs_ksa,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2026-01-17,2001902
telegram,mostaql_workers,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2026-01-17,2002094
telegram,careem_drivers_sa,نقل,بولت نسبة عالية خير ياطير اذا عوضنا,2026-01-18,2001653
twitter,uber_ksa_drivers,نقل,كم متوسط دخل الكابتن في الرياض شهريًا حاليًا,2026-01-18,2001692
telegram,السائقين_السعوديين,نقل,الزحمة في الرياض قاتلة والأرباح نازلة,2026-01-18,2001703
telegram,wasselni_drivers,نقل,العمل في المطارات أحسن من الشوارع الربح افضل,2026-01-18,2001729
telegram,mrsool_delivery,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2026-01-18,2001784
telegram,delivery_ksa,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2026-01-18,2001837
telegram,mrsool_delivery,توصيل,هنجرستين وكيتا حاليًا جاهز ومرسول وذا شيفز بس اقل في الطلبات,2026-01-18,2001904
telegram,delivery_ksa,توصيل,مو محل وموظفين اغبياء هم الغلطانين مو المندوب,2026-01-18,2001906
telegram,delivery_ksa,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2026-01-18,2001942
telegram,thechefs_ksa,توصيل,الحين ١٤ طلب في كيتا وما طلعت ٢٠ ريال,2026-01-18,2001965
telegram,jahez_couriers,توصيل,مرسول شغال زي لوز ما عده كيتا,2026-01-18,2001995
telegram,freelancers_ksa,عمل_حر,مشروع ترجمة بكم تقدر تقدم,2026-01-18,2002036
twitter,khamsat_ar,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2026-01-18,2002066
twitter,khamsat_ar,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2026-01-18,2002088
telegram,jeeny_ksa,نقل,كيان التطبيق جديد بس الطلبات وايد خير من اوبر,2026-01-19,2001625
twitter,CreemUber,نقل,ذروة ب كاش مع نسبتهم تشوفه مبلغ كويس بس يجيك بمشوار واحد بطاقة,2026-01-19,2001663
telegram,Captains_saudi,نقل,اوبر زود على نسبة الالغاء وانا ما قدرت اوصل للعميل,2026-01-19,2001740
telegram,Captains_saudi,نقل,اليوم الأوردرات كانت ممتازة والبخشيش زين الحمد لله,2026-01-19,2001754
telegram,jahez_couriers,توصيل,الاسعار اختلفت بعد كثرة المنافسين ودخول كيتا بالاخص,2026-01-19,2001827
twitter,delivery_ksa,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2026-01-19,2001901
telegram,HungerStation_drivers,توصيل,مو محل وموظفين اغبياء هم الغلطانين مو المندوب,2026-01-19,2001996
